order_id,product_id
0041-0236-671,55608119
0041-0236-671,58219137
0041-0236-671,61308926
0041-0236-671,85203800
0041-0236-671,88909099
0041-0236-671,50027238
0041-0236-671,50454256
0041-0236-671,50481822
0041-0236-671,50749236
0041-0236-671,51502066
0041-0236-671,52123484
0041-0236-671,63964911
0041-0236-671,74078780
0041-0236-671,75341714
0041-0236-671,81016855
0041-0236-671,83423721
0041-0236-671,84802277
0041-0236-671,85103642
0041-0236-671,86559878
0041-0308-68,57671840
0041-0308-68,60546645
0041-0308-68,71969220
0041-0308-68,82450413
0041-0308-68,51173961
0041-0308-68,53676386
0041-0308-68,50071000
0041-0308-68,50265480
0041-0308-68,51285264
0041-0308-68,89474506
0041-0308-68,50934719
0041-0308-68,53786152
0041-0308-68,58999595
0041-0308-68,76595878
0041-0308-68,88909393
0041-0308-68,88918013
0041-0308-68,89929943
0041-0382-07,50083752
0041-0382-07,51005833
0041-0382-07,52251464
0041-0382-07,62139030
0041-0382-07,62489473
0041-0382-07,65500507
0041-0382-07,77142854
0041-0382-07,78539177
0041-0382-07,82351801
0041-0382-07,85833428
0041-0382-07,86362557
0041-0382-07,86696369
0041-0382-07,87448651
0041-0382-07,87889445
0041-0382-07,88904375
0041-0382-07,89278088
0041-0382-07,90608389
0041-0382-07,90728483
0041-0382-07,50022278
0041-0382-07,51658215
0041-0382-07,51723933
0041-0382-07,53329003
0041-0382-07,53542320
0041-0382-07,57911920
0041-0382-07,61385787
0041-0382-07,63721329
0041-0382-07,75531167
0041-0382-07,84460778
0041-0382-07,85011537
0041-0382-07,85953793
0041-0382-07,86222390
0041-0382-07,90788969
0041-0382-07,50300151
0041-0382-07,50502269
0041-0382-07,50935010
0041-0382-07,50962501
0041-0382-07,51790748
0041-0382-07,54550913
0041-0382-07,54550994
0041-0382-07,54796357
0041-0382-07,56699688
0041-0382-07,77091643
0041-0382-07,80331736
0041-0382-07,80965648
0041-0382-07,87226171
0041-0382-07,87229421
0041-0382-07,50503464
0041-0382-07,51592804
0041-0382-07,52584415
0041-0382-07,53042514
0041-0382-07,54169392
0041-0382-07,72907765
0041-0382-07,75996739
0041-0382-07,77965664
0041-0382-07,81866107
0041-0382-07,87896914
0041-0382-07,88898450
0041-0397-31,50502436
0041-0397-31,50735886
0041-0397-31,51148788
0041-0397-31,51543627
0041-0397-31,77522463
0041-0397-31,80401274
0041-0397-31,84604713
0041-0397-31,86006940
0041-0397-31,50149445
0041-0397-31,50310939
0041-0397-31,51196346
0041-0397-31,62312844
0041-0397-31,85995282
0041-0397-31,87183272
0041-0397-31,89429884
0041-0397-31,89445490
0041-0397-31,89476239
0041-0397-31,89920993
0041-0397-31,50070122
0041-0397-31,53483815
0041-0397-31,54550994
0041-0397-31,55930111
0041-0397-31,62462994
0041-0397-31,62749955
0041-0397-31,87176102
0041-0397-31,88630992
0041-0397-31,89475131
0041-0397-31,51064693
0041-0397-31,78525204
0041-0397-31,79720254
0041-0397-31,83812687
0041-0397-31,85370825
0041-0397-31,87178440
0041-0397-31,87228353
0041-0397-31,89476003
0041-0422-09,50071000
0041-0422-09,50342538
0041-0422-09,50735834
0041-0422-09,51204966
0041-0422-09,51933448
0041-0422-09,52584415
0041-0422-09,70445070
0041-0422-09,70663053
0041-0422-09,71536076
0041-0422-09,74668272
0041-0422-09,81004691
0041-0422-09,84525680
0041-0422-09,87794545
0041-0422-09,88311984
0041-0422-09,88312712
0041-0422-09,88630992
0041-0422-09,50502799
0041-0422-09,50629649
0041-0422-09,54746607
0041-0422-09,58342710
0041-0422-09,60512449
0041-0422-09,74848612
0041-0422-09,77454543
0041-0422-09,80989096
0041-0422-09,81004086
0041-0422-09,87892826
0041-0422-09,87896914
0041-0422-09,50749173
0041-0422-09,54169403
0041-0422-09,81026702
0041-0422-09,81035302
0041-0422-09,87446077
0041-0422-09,87739508
0041-0422-09,88301564
0041-0422-09,88317753
0041-0422-09,50502436
0041-0422-09,51543627
0041-0422-09,51826466
0041-0422-09,57810642
0041-0422-09,71829162
0041-0422-09,76622922
0041-0422-09,77427870
0041-0422-09,82891000
0041-0422-09,86009735
0041-0444-451,50687527
0041-0444-451,84635662
0041-0444-451,89445455
0041-0444-451,90724372
0041-0444-451,50020453
0041-0444-451,51790748
0041-0444-451,67754376
0041-0444-451,74131233
0041-0444-451,88632120
0041-0444-451,88902383
0041-0444-451,89606127
0041-0444-451,51204966
0041-0444-451,51540607
0041-0444-451,56752717
0041-0444-451,80916615
0041-0444-451,85662549
0041-0444-451,51429994
0041-0444-451,59929793
0041-0444-451,80989096
0041-0444-451,81564073
0041-0444-451,85590547
0041-0477-921,50502436
0041-0477-921,50652534
0041-0477-921,50750913
0041-0477-921,50992131
0041-0477-921,51332969
0041-0477-921,51791690
0041-0477-921,52505194
0041-0477-921,53026730
0041-0477-921,53861685
0041-0477-921,61377929
0041-0477-921,64231798
0041-0477-921,65444913
0041-0477-921,67596539
0041-0477-921,75531167
0041-0477-921,78922224
0041-0477-921,80963452
0041-0477-921,87181510
0041-0477-921,88910042
0041-0477-921,89459750
0041-0477-921,90512778
0041-0477-921,90783341
0041-0477-921,50020453
0041-0477-921,52394868
0041-0477-921,61228174
0041-0477-921,65870834
0041-0477-921,73292947
0041-0477-921,75089356
0041-0477-921,82702479
0041-0477-921,82873120
0041-0477-921,84489756
0041-0477-921,84643067
0041-0477-921,86278283
0041-0477-921,87121133
0041-0477-921,87708459
0041-0477-921,89438579
0041-0477-921,90513915
0041-0477-921,90720210
0041-0477-921,90857992
0041-0477-921,50017066
0041-0477-921,50502269
0041-0477-921,53022285
0041-0477-921,54960664
0041-0477-921,56741258
0041-0477-921,57684531
0041-0477-921,79676565
0041-0477-921,83164514
0041-0477-921,83771772
0041-0477-921,86347144
0041-0477-921,87896914
0041-0477-921,89609692
0041-0477-921,89955894
0041-0477-921,90986222
0041-0477-921,50436687
0041-0477-921,50962501
0041-0477-921,51339812
0041-0477-921,51439976
0041-0477-921,54905247
0041-0477-921,58175124
0041-0477-921,68139003
0041-0477-921,75089362
0041-0477-921,76074216
0041-0477-921,77090984
0041-0477-921,77091188
0041-0477-921,80845480
0041-0477-921,80989096
0041-0477-921,81722226
0041-0477-921,84797380
0041-0477-921,86020732
0041-0477-921,86489056
0041-0477-921,87234057
0041-0477-921,87448752
0041-0477-921,88897163
0041-0477-921,89453566
0041-0477-921,89618574
0041-0501-561,50502269
0041-0501-561,54169599
0041-0501-561,54746607
0041-0501-561,71536076
0041-0501-561,80809719
0041-0501-561,81004086
0041-0501-561,85995564
0041-0501-561,87866167
0041-0501-561,89964382
0041-0501-561,91174939
0041-0501-561,50503464
0041-0501-561,65808645
0041-0501-561,71631723
0041-0501-561,83909199
0041-0501-561,88503812
0041-0501-561,89450460
0041-0501-561,60119218
0041-0501-561,72569087
0041-0501-561,75824304
0041-0501-561,83425682
0041-0501-561,84810394
0041-0501-561,89955370
0041-0501-561,50530581
0041-0501-561,50956463
0041-0501-561,52251648
0041-0501-561,70682773
0041-0501-561,78472364
0041-0501-561,79659062
0041-0501-561,82873120
0041-0501-561,85244169
0041-0501-561,89559038
0041-0515-93,50501604
0041-0515-93,50761733
0041-0515-93,50962501
0041-0515-93,53407090
0041-0515-93,81157181
0041-0515-93,81866107
0041-0515-93,82873788
0041-0515-93,83602665
0041-0515-93,85588597
0041-0515-93,86419722
0041-0515-93,89978582
0041-0515-93,50064124
0041-0515-93,50461944
0041-0515-93,50503464
0041-0515-93,54746607
0041-0515-93,58867233
0041-0515-93,77453861
0041-0515-93,80673008
0041-0515-93,82891553
0041-0515-93,84929409
0041-0515-93,84929588
0041-0515-93,84929726
0041-0515-93,88630992
0041-0515-93,89250072
0041-0515-93,90605663
0041-0515-93,50502436
0041-0515-93,50652534
0041-0515-93,53429242
0041-0515-93,58999606
0041-0515-93,64639489
0041-0515-93,67898689
0041-0515-93,74668272
0041-0515-93,75531167
0041-0515-93,85290960
0041-0515-93,86583946
0041-0515-93,87690218
0041-0515-93,89245482
0041-0515-93,89430622
0041-0515-93,90927260
0041-0515-93,50256709
0041-0515-93,50504780
0041-0515-93,50989809
0041-0515-93,51501620
0041-0515-93,78498466
0041-0515-93,79102047
0041-0515-93,82683402
0041-0515-93,83603353
0041-0515-93,87740886
0041-0521-671,50265192
0041-0521-671,52251648
0041-0521-671,58968799
0041-0521-671,50869007
0041-0521-671,59401340
0041-0521-671,75872264
0041-0521-671,83562256
0041-0521-671,84425280
0041-0521-671,87178132
0041-0521-671,90925981
0041-0521-671,80729172
0041-0521-671,88300922
0041-0521-671,88908512
0041-0521-671,50020522
0041-0521-671,50257017
0041-0521-671,52260983
0041-0521-671,56752717
0041-0521-671,60983789
0041-0521-671,84425769
0041-0521-671,89251131
0041-0538-501,50502436
0041-0538-501,51148744
0041-0538-501,57257185
0041-0538-501,63479731
0041-0538-501,66848388
0041-0538-501,85137452
0041-0538-501,89920993
0041-0538-501,50652534
0041-0538-501,57580849
0041-0538-501,71166012
0041-0538-501,74848612
0041-0538-501,50502269
0041-0538-501,55284247
0041-0538-501,55723702
0041-0538-501,77091314
0041-0538-501,82712110
0041-0538-501,82873120
0041-0538-501,85116287
0041-0538-501,85995564
0041-0538-501,86583742
0041-0538-501,86583756
0041-0538-501,87884237
0041-0538-501,87896914
0041-0538-501,88908512
0041-0538-501,50503297
0041-0538-501,51588476
0041-0538-501,52540911
0041-0538-501,55035134
0041-0538-501,57810642
0041-0538-501,71180392
0041-0538-501,74129260
0041-0538-501,75341714
0041-0538-501,85088912
0041-0538-501,85089577
0041-0538-501,86696369
0041-0538-501,87541989
0041-0538-501,88629050
0041-0538-501,88630992
0041-0548-981,50502436
0041-0548-981,50915691
0041-0548-981,51771783
0041-0548-981,51933448
0041-0548-981,56741258
0041-0548-981,58598073
0041-0548-981,67373705
0041-0548-981,72710438
0041-0548-981,75191919
0041-0548-981,77393885
0041-0548-981,78188770
0041-0548-981,78539177
0041-0548-981,80964154
0041-0548-981,82151888
0041-0548-981,86665308
0041-0548-981,87183485
0041-0548-981,87446837
0041-0548-981,87605120
0041-0548-981,88501500
0041-0548-981,88887702
0041-0548-981,51148744
0041-0548-981,51252015
0041-0548-981,51729748
0041-0548-981,51933552
0041-0548-981,58430940
0041-0548-981,60854316
0041-0548-981,64156680
0041-0548-981,83707501
0041-0548-981,85184654
0041-0548-981,86019700
0041-0548-981,86089881
0041-0548-981,87541690
0041-0548-981,89474881
0041-0548-981,50946135
0041-0548-981,50962501
0041-0548-981,53765027
0041-0548-981,54613650
0041-0548-981,57257185
0041-0548-981,59559487
0041-0548-981,60266089
0041-0548-981,62489467
0041-0548-981,63745192
0041-0548-981,67421494
0041-0548-981,74131233
0041-0548-981,76297275
0041-0548-981,81866107
0041-0548-981,83164508
0041-0548-981,83603353
0041-0548-981,87896914
0041-0548-981,89251131
0041-0548-981,89261764
0041-0548-981,50476132
0041-0548-981,50608749
0041-0548-981,51338329
0041-0548-981,51579153
0041-0548-981,51790748
0041-0548-981,52641953
0041-0548-981,54122499
0041-0548-981,54962414
0041-0548-981,55723702
0041-0548-981,56228930
0041-0548-981,65608692
0041-0548-981,67552776
0041-0548-981,74323864
0041-0548-981,74668272
0041-0548-981,79676565
0041-0548-981,80845480
0041-0548-981,81029068
0041-0548-981,85290735
0041-0548-981,85935037
0041-0548-981,86776603
0041-0548-981,87741194
0041-0548-981,89956668
0041-0548-981,91068144
0041-0575-09,50040331
0041-0575-09,51160976
0041-0575-09,51543627
0041-0575-09,52207420
0041-0575-09,54998723
0041-0575-09,55879932
0041-0575-09,62111500
0041-0575-09,63279806
0041-0575-09,71291681
0041-0575-09,74848508
0041-0575-09,83575926
0041-0575-09,88892750
0041-0575-09,50050797
0041-0575-09,50169663
0041-0575-09,50345316
0041-0575-09,50921556
0041-0575-09,53676518
0041-0575-09,61145790
0041-0575-09,73954844
0041-0575-09,77280534
0041-0575-09,77427870
0041-0575-09,78538777
0041-0575-09,81017566
0041-0575-09,86665308
0041-0575-09,87864428
0041-0575-09,90613751
0041-0575-09,50461944
0041-0575-09,52544164
0041-0575-09,54169599
0041-0575-09,55930111
0041-0575-09,57810642
0041-0575-09,72389910
0041-0575-09,73921901
0041-0575-09,74229251
0041-0575-09,75341714
0041-0575-09,75908483
0041-0575-09,80331828
0041-0575-09,81866107
0041-0575-09,82891553
0041-0575-09,87893301
0041-0575-09,50264481
0041-0575-09,50507984
0041-0575-09,51353253
0041-0575-09,51403932
0041-0575-09,58999595
0041-0575-09,60466970
0041-0575-09,63721329
0041-0575-09,71241672
0041-0575-09,77703520
0041-0575-09,85212576
0041-0575-09,85591114
0041-0575-09,87739508
0041-0654-58,50550228
0041-0654-58,51109250
0041-0654-58,51109668
0041-0654-58,51516257
0041-0654-58,54045360
0041-0654-58,54430261
0041-0654-58,64639489
0041-0654-58,75341714
0041-0654-58,80964154
0041-0654-58,83798858
0041-0654-58,85989733
0041-0654-58,86089909
0041-0654-58,89964468
0041-0654-58,54746607
0041-0654-58,57257185
0041-0654-58,74848612
0041-0654-58,81493605
0041-0654-58,50657742
0041-0654-58,50935010
0041-0654-58,51866683
0041-0654-58,56526773
0041-0654-58,88300513
0041-0654-58,89983094
0041-0654-58,51338122
0041-0654-58,54659590
0041-0654-58,55723702
0041-0654-58,55747841
0041-0654-58,56796636
0041-0654-58,78940484
0041-0654-58,85549736
0041-0654-58,85988233
0041-0654-58,87886431
0041-0654-58,88630992
0041-0654-58,88898559
0041-0654-58,88903946
0041-0721-78,53439308
0041-0721-78,61521496
0041-0721-78,86505614
0041-0721-78,89462336
0041-0721-78,89614624
0041-0721-78,50023692
0041-0721-78,51169241
0041-0721-78,65021331
0041-0721-78,86475435
0041-0721-78,86797123
0041-0721-78,87795694
0041-0721-78,50704382
0041-0721-78,54603973
0041-0721-78,72806907
0041-0721-78,82693718
0041-0721-78,86331329
0041-0721-78,89611322
0041-0721-78,90937870
0041-0721-78,51308613
0041-0721-78,71190103
0041-0721-78,78173793
0041-0721-78,85763211
0041-0721-78,87742242
0041-0721-78,87799488
0041-0721-78,89441344
0041-0772-661,52491058
0041-0772-661,52542961
0041-0772-661,54949886
0041-0772-661,56454114
0041-0772-661,58722670
0041-0772-661,58876018
0041-0772-661,62841033
0041-0772-661,75020622
0041-0772-661,77427870
0041-0772-661,81700805
0041-0772-661,81866073
0041-0772-661,82702479
0041-0772-661,82873120
0041-0772-661,83812687
0041-0772-661,84225925
0041-0772-661,84511448
0041-0772-661,86665308
0041-0772-661,87880103
0041-0772-661,91180845
0041-0772-661,50021227
0041-0772-661,52474914
0041-0772-661,52540911
0041-0772-661,55747841
0041-0772-661,61125216
0041-0772-661,63721329
0041-0772-661,63753896
0041-0772-661,64639489
0041-0772-661,67535048
0041-0772-661,76422237
0041-0772-661,82290538
0041-0772-661,85434653
0041-0772-661,89473398
0041-0772-661,89619285
0041-0772-661,89957022
0041-0772-661,50264481
0041-0772-661,50364967
0041-0772-661,50687061
0041-0772-661,50713676
0041-0772-661,52607655
0041-0772-661,52702657
0041-0772-661,54169392
0041-0772-661,54550913
0041-0772-661,54746607
0041-0772-661,57257185
0041-0772-661,74567783
0041-0772-661,78922224
0041-0772-661,83603186
0041-0772-661,85509001
0041-0772-661,86687812
0041-0772-661,88631455
0041-0772-661,91186332
0041-0772-661,50066404
0041-0772-661,50750873
0041-0772-661,51349437
0041-0772-661,51426444
0041-0772-661,51984750
0041-0772-661,52403078
0041-0772-661,53483815
0041-0772-661,56741258
0041-0772-661,59445495
0041-0772-661,60266056
0041-0772-661,60351996
0041-0772-661,60836279
0041-0772-661,65619650
0041-0772-661,75531167
0041-0772-661,84597334
0041-0772-661,86002178
0041-0772-661,86089909
0041-0772-661,87890932
0041-0772-661,88892963
0041-0772-661,89440604
0041-0772-661,91068144
0041-0826-70,51196346
0041-0826-70,51604556
0041-0826-70,57453511
0041-0826-70,58175124
0041-0826-70,62147210
0041-0826-70,72367199
0041-0826-70,85212576
0041-0826-70,86258848
0041-0826-70,50841754
0041-0826-70,50855559
0041-0826-70,51008369
0041-0826-70,67788952
0041-0826-70,77091643
0041-0826-70,80011205
0041-0826-70,80551118
0041-0826-70,82465367
0041-0826-70,83789604
0041-0826-70,85725885
0041-0826-70,86005209
0041-0826-70,86489079
0041-0826-70,87224426
0041-0826-70,87689647
0041-0826-70,87890932
0041-0826-70,52540911
0041-0826-70,54912077
0041-0826-70,58342733
0041-0826-70,60754462
0041-0826-70,72933318
0041-0826-70,77453671
0041-0826-70,80989096
0041-0826-70,82290538
0041-0826-70,82556421
0041-0826-70,86111962
0041-0826-70,88630214
0041-0826-70,88895107
0041-0826-70,89240835
0041-0826-70,89258037
0041-0826-70,89990407
0041-0826-70,90007265
0041-0826-70,50501604
0041-0826-70,51285264
0041-0826-70,51543627
0041-0826-70,52251648
0041-0826-70,55712289
0041-0826-70,57431474
0041-0826-70,64613715
0041-0826-70,75872759
0041-0826-70,78822550
0041-0826-70,81172902
0041-0826-70,84902458
0041-0826-70,85088512
0041-0826-70,85149651
0041-0826-70,85434463
0041-0826-70,85727157
0041-0826-70,87182365
0041-0826-70,89257021
0041-0826-70,89475079
0041-0869-601,50436687
0041-0869-601,51196346
0041-0869-601,51353253
0041-0869-601,52527202
0041-0869-601,54613650
0041-0869-601,63057960
0041-0869-601,63183926
0041-0869-601,63479731
0041-0869-601,71304662
0041-0869-601,71666704
0041-0869-601,81866107
0041-0869-601,83771772
0041-0869-601,84810503
0041-0869-601,84960434
0041-0869-601,87876832
0041-0869-601,89992322
0041-0869-601,50021325
0041-0869-601,50475761
0041-0869-601,50507235
0041-0869-601,51005833
0041-0869-601,51276632
0041-0869-601,51305766
0041-0869-601,51540901
0041-0869-601,51619049
0041-0869-601,52041407
0041-0869-601,52584415
0041-0869-601,54550971
0041-0869-601,56945576
0041-0869-601,57431537
0041-0869-601,67373705
0041-0869-601,71932764
0041-0869-601,77091424
0041-0869-601,84418588
0041-0869-601,85212599
0041-0869-601,87543002
0041-0869-601,88892963
0041-0869-601,89427431
0041-0869-601,50868354
0041-0869-601,51618989
0041-0869-601,51658215
0041-0869-601,53968749
0041-0869-601,55281170
0041-0869-601,56807222
0041-0869-601,60923343
0041-0869-601,67596539
0041-0869-601,74873915
0041-0869-601,75531167
0041-0869-601,78922224
0041-0869-601,85149668
0041-0869-601,87226171
0041-0869-601,87866265
0041-0869-601,87880086
0041-0869-601,50196647
0041-0869-601,50502269
0041-0869-601,51007848
0041-0869-601,51252015
0041-0869-601,51332969
0041-0869-601,51790748
0041-0869-601,52542742
0041-0869-601,54962414
0041-0869-601,58999595
0041-0869-601,64619980
0041-0869-601,67931253
0041-0869-601,70528646
0041-0869-601,71666739
0041-0869-601,75531109
0041-0869-601,81780110
0041-0869-601,87692216
0041-0869-601,89278946
0041-0878-511,50502436
0041-0878-511,53484098
0041-0878-511,56741258
0041-0878-511,61344681
0041-0878-511,65633367
0041-0878-511,77427870
0041-0878-511,80965648
0041-0878-511,80989096
0041-0878-511,81004086
0041-0878-511,81893495
0041-0878-511,82683402
0041-0878-511,85434463
0041-0878-511,87225137
0041-0878-511,87864503
0041-0878-511,88312712
0041-0878-511,89450932
0041-0878-511,90007829
0041-0878-511,50461944
0041-0878-511,51204966
0041-0878-511,52584415
0041-0878-511,57317754
0041-0878-511,58430940
0041-0878-511,74229239
0041-0878-511,79294244
0041-0878-511,81026702
0041-0878-511,81188967
0041-0878-511,85202110
0041-0878-511,86775495
0041-0878-511,87174231
0041-0878-511,87224576
0041-0878-511,87689647
0041-0878-511,87890932
0041-0878-511,87892878
0041-0878-511,89442406
0041-0878-511,51332969
0041-0878-511,55595645
0041-0878-511,56347443
0041-0878-511,64639489
0041-0878-511,71940363
0041-0878-511,75341714
0041-0878-511,81893224
0041-0878-511,82486774
0041-0878-511,84792696
0041-0878-511,85926526
0041-0878-511,85988233
0041-0878-511,88630992
0041-0878-511,88898450
0041-0878-511,51285264
0041-0878-511,53765027
0041-0878-511,58584659
0041-0878-511,58684011
0041-0878-511,59381621
0041-0878-511,76422266
0041-0878-511,77091314
0041-0878-511,81017192
0041-0878-511,84810503
0041-0878-511,85275408
0041-0878-511,86000848
0041-0878-511,87445487
0041-0878-511,87737827
0041-0878-511,88235417
0041-0878-511,89241990
0041-0878-511,89983094
0041-0885-251,81893495
0041-0885-251,52316901
0041-0885-251,56111808
0041-0885-251,75719608
0041-0885-251,77453728
0041-0885-251,85978470
0041-0885-251,55204793
0041-0885-251,82383095
0041-0885-251,86489085
0041-0885-251,51039848
0041-0885-251,52251648
0041-0885-251,53606447
0041-0885-251,54737083
0041-0885-251,59202529
0041-0885-251,73632926
0041-0885-251,75531167
0041-0885-251,77453757
0041-0885-251,86006940
0041-0885-251,88237254
0041-0935-82,51320004
0041-0935-82,52260948
0041-0935-82,53765027
0041-0935-82,78472335
0041-0935-82,85428350
0041-0935-82,91185978
0041-0935-82,52540911
0041-0935-82,73739311
0041-0935-82,77545931
0041-0935-82,85442355
0041-0935-82,88312931
0041-0935-82,88897134
0041-0935-82,89934723
0041-0935-82,90505021
0041-0935-82,90510210
0041-0935-82,50029518
0041-0935-82,58999595
0041-0935-82,85434463
0041-0935-82,87232111
0041-0935-82,87742242
0041-0935-82,88630992
0041-0935-82,50426336
0041-0935-82,50621865
0041-0935-82,57765171
0041-0935-82,60664044
0041-0935-82,71669074
0041-0935-82,88238529
0041-0983-97,50496880
0041-0983-97,50502822
0041-0983-97,50735886
0041-0983-97,52477462
0041-0983-97,52584415
0041-0983-97,54550913
0041-0983-97,56357498
0041-0983-97,57431537
0041-0983-97,57546459
0041-0983-97,59185122
0041-0983-97,84722665
0041-0983-97,87234253
0041-0983-97,89618856
0041-0983-97,50454256
0041-0983-97,50502269
0041-0983-97,57648172
0041-0983-97,62078619
0041-0983-97,85833428
0041-0983-97,50066393
0041-0983-97,50606849
0041-0983-97,50972656
0041-0983-97,52474914
0041-0983-97,56286969
0041-0983-97,66131458
0041-0983-97,74546900
0041-0983-97,77091643
0041-0983-97,84820791
0041-0983-97,86347674
0041-0983-97,87894790
0041-0983-97,88301011
0041-0983-97,89459750
0041-0983-97,50049108
0041-0983-97,51666240
0041-0983-97,81004558
0041-0983-97,87880086
0831-0623-871,89955145
0831-0623-871,89969313
0831-0623-871,51000268
0831-0623-871,89986407
0831-0623-871,50042847
0831-0623-871,50991593
0831-0623-871,53542320
0831-0623-871,54968108
0831-0623-871,88719600
0831-0623-871,91180874
0831-0623-871,54880303
0831-0623-871,60508490
0831-0623-871,63170928
0831-0623-871,85116425
0831-0623-871,89989992
1831-0688-02,50039512
1831-0688-02,51336314
1831-0688-02,72569087
1831-0688-02,73503377
1831-0688-02,81910539
1831-0688-02,83447416
1831-0688-02,84643326
1831-0688-02,86330092
1831-0688-02,50068385
1831-0688-02,51364637
1831-0688-02,51486297
1831-0688-02,71279656
1831-0688-02,84635662
1831-0688-02,85724903
1831-0688-02,89634329
1831-0688-02,50992119
1831-0688-02,76016914
1831-0688-02,77300564
1831-0688-02,87794545
1831-0688-02,88702280
1831-0688-02,50185885
1831-0688-02,50503297
1831-0688-02,51594416
1831-0688-02,65206286
1831-0688-02,81562121
1831-0688-02,84793228
1831-0827-90,61351418
1831-0827-90,65837339
1831-0827-90,76741896
1831-0827-90,80534053
1831-0827-90,83390332
1831-0827-90,87739318
1831-0827-90,51282209
1831-0827-90,54550994
1831-0827-90,83602665
1831-0827-90,86488921
1831-0827-90,89960795
1831-0827-90,50934754
1831-0827-90,54550971
1831-0827-90,61351234
1831-0827-90,86014613
1831-0827-90,89241990
1831-0827-90,50047462
1831-0827-90,55169160
1831-0827-90,89298672
1931-0262-46,50342233
1931-0262-46,50502436
1931-0262-46,54550994
1931-0262-46,60642502
1931-0262-46,63221869
1931-0262-46,67582170
1931-0262-46,72204295
1931-0262-46,85212576
1931-0262-46,87889445
1931-0262-46,89997106
1931-0262-46,91072328
1931-0262-46,52474914
1931-0262-46,53337955
1931-0262-46,61848154
1931-0262-46,67583946
1931-0262-46,85202882
1931-0262-46,87229421
1931-0262-46,88021814
1931-0262-46,90023487
1931-0262-46,50319095
1931-0262-46,50360136
1931-0262-46,50503464
1931-0262-46,50944068
1931-0262-46,51954901
1931-0262-46,54526540
1931-0262-46,54863543
1931-0262-46,65731926
1931-0262-46,84597182
1931-0262-46,84722141
1931-0262-46,89939891
1931-0262-46,90000923
1931-0262-46,50869952
1931-0262-46,52542961
1931-0262-46,84802277
1931-0262-46,86489085
1931-0262-46,87178751
1931-0262-46,87225137
1931-0262-46,87874330
1931-0262-46,88496113
2831-0780-21,51770536
2831-0780-21,77091689
2831-0780-21,77337757
2831-0780-21,82351801
2831-0780-21,86560449
2831-0780-21,88905754
2831-0780-21,88914426
2831-0780-21,89452279
2831-0780-21,89987922
2831-0780-21,50503464
2831-0780-21,50995548
2831-0780-21,51353610
2831-0780-21,57821387
2831-0780-21,64252548
2831-0780-21,67672622
2831-0780-21,78539234
2831-0780-21,82873811
2831-0780-21,83286617
2831-0780-21,83390735
2831-0780-21,90924515
2831-0780-21,50502269
2831-0780-21,50502436
2831-0780-21,51455979
2831-0780-21,53765540
2831-0780-21,65650951
2831-0780-21,72658385
2831-0780-21,77279537
2831-0780-21,84643827
2831-0780-21,85290741
2831-0780-21,87584903
2831-0780-21,88897134
2831-0780-21,90854950
2831-0780-21,90986222
2831-0780-21,54478550
2831-0780-21,56367085
2831-0780-21,57634015
2831-0780-21,71536076
2831-0780-21,72485928
2831-0780-21,78458422
2831-0780-21,83516208
2831-0780-21,83591722
2831-0780-21,85761599
2831-0780-21,87888832
2831-0780-21,90003344
2831-0991-71,50874496
2831-0991-71,51540901
2831-0991-71,52260983
2831-0991-71,52466204
2831-0991-71,52862582
2831-0991-71,54962414
2831-0991-71,57445613
2831-0991-71,85590576
2831-0991-71,87740886
2831-0991-71,88898450
2831-0991-71,50366280
2831-0991-71,50438178
2831-0991-71,50502269
2831-0991-71,50657805
2831-0991-71,51260702
2831-0991-71,59436241
2831-0991-71,67665308
2831-0991-71,74585346
2831-0991-71,80964344
2831-0991-71,81004086
2831-0991-71,87228785
2831-0991-71,50883018
2831-0991-71,51516522
2831-0991-71,60638813
2831-0991-71,84347994
2831-0991-71,87739508
2831-0991-71,50345316
2831-0991-71,50502436
2831-0991-71,57810642
2831-0991-71,60546645
2831-0991-71,75872310
2831-0991-71,77427870
2831-0991-71,84793136
2831-0991-71,86559901
2931-0123-101,51039848
2931-0123-101,84253367
2931-0123-101,85735176
2931-0123-101,87888164
2931-0123-101,50652534
2931-0123-101,55608119
2931-0123-101,81017192
2931-0123-101,89920993
2931-0123-101,50071000
2931-0123-101,50618150
2931-0123-101,50868233
2931-0123-101,71536076
2931-0123-101,72367199
2931-0123-101,72485928
2931-0123-101,76205921
2931-0123-101,77454543
2931-0123-101,81004086
2931-0123-101,81035302
2931-0123-101,81894033
2931-0123-101,84793228
2931-0123-101,87894571
2931-0123-101,50679249
2931-0123-101,52098829
2931-0123-101,52631176
2931-0123-101,57810642
2931-0123-101,71774473
2931-0123-101,76297275
2931-0123-101,80989096
2931-0123-101,90006427
2931-0123-101,91072328
2931-0516-88,50061542
2931-0516-88,50065808
2931-0516-88,51791690
2931-0516-88,54550994
2931-0516-88,55035353
2931-0516-88,63221869
2931-0516-88,80101709
2931-0516-88,85350924
2931-0516-88,86021512
2931-0516-88,87892432
2931-0516-88,88230181
2931-0516-88,50502436
2931-0516-88,50652534
2931-0516-88,50735886
2931-0516-88,51543627
2931-0516-88,51933448
2931-0516-88,54310052
2931-0516-88,54550971
2931-0516-88,81158940
2931-0516-88,86331433
2931-0516-88,86505355
2931-0516-88,87708459
2931-0516-88,88907202
2931-0516-88,50504780
2931-0516-88,51736722
2931-0516-88,51753534
2931-0516-88,57257185
